id,name,lat,long,count,duration,q10_max,q50_max,q90_max,q10_min,q50_min,q90_min
3180,USW00023090,322.622,-1.077.206,4.2,8,34.76,37.2,38.3,32.408,33.814,34.858
3181,USW00023129,367.436,-1.082.292,3.2,8.5,30.17,35.6,38.62,280.662,295.775,300.829
3182,USW00023130,338.117,-1.181.464,4,10,36.15,39.4,41.65,328.085,33.985,34.863
3183,USW00023136,342.097,-1.184.892,3.2,6.5,27.8,28.3,30.6,254.214,263.935,274.728
3184,USW00023153,342.167,-1.190.833,3.6,17.5,34.41,37.2,39.25,316.857,32.912,340.601
3185,USW00023154,380.511,-1.170.903,3.4,9,32.02,36.1,38.3,287.686,31.719,321.628
3186,USW00023155,392.953,-1.148.467,4.8,9,39.35,41.4,43.3,351.591,36.309,368.108
3187,USW00023157,354.344,-1.190.542,4.4,9,38.15,40.6,42.95,344.314,360.005,373.444
3188,USW00023158,373.711,-1.183.581,4.2,9,42.86,47.8,48.3,415.504,42.318,430.428
3189,USW00023159,336.186,-1.147.142,3.2,8.5,271.057,30.6,33.9,26.063,274.095,290.815
3190,USW00023160,377.064,-1.121.456,5.4,8,40,42.2,43.9,376.674,38.34,396.688
3191,USW00023161,321.314,-1.109.553,4.2,9,42.36,45.6,46.1,390.058,40.059,412.192
3192,USW00023169,348.536,-1.167.858,4.4,8,42.05,45,46.1,388.909,39.923,406.248
3193,USW00023174,360.719,-1.151.633,3.4,7,26.8,28.3,30.48,24.331,25.145,26.261
3194,USW00023179,339.381,-1.183.889,4.8,8.5,43.9,47.8,49.4,415.279,42.629,436.425
3195,USW00023182,347.675,-1.146.189,4,8,37.2,41.7,42.5,349.925,36.665,377.875
3196,USW00023183,346.294,-1.180.836,4.8,10.5,42.8,45,47.2,40.558,41.238,42.509
3197,USW00023184,334.278,-1.120.039,4.8,11,35.43,37.2,37.96,312.945,32.136,339.772
3198,USW00023185,346.517,-1.124.208,4,11,34.45,38.9,42.2,317.825,33.647,34.419
3199,USW00023187,394.839,-1.197.711,5,10,32.2,36.1,38.9,28.648,30.055,30.887
3200,USW00023188,347.436,-1.187.242,3.8,9,26.7,31.1,32.36,24.071,25.137,264.572
3201,USW00023190,327.336,-1.171.831,2.6,6,25.6,26.7,31.1,234.428,24.083,262.958
3202,USW00023191,344.258,-1.198.425,4.8,8.5,31.1,35,36.1,270.053,279.745,294.381
3203,USW00023194,33.405,-1.184.158,4.6,10,35.76,39.4,40.6,335.886,35.341,363.136
3204,USW00023225,350.281,-1.107.208,5.2,9,27.8,30.6,32.2,236.045,25.054,264.567
3205,USW00023230,392.775,-1.207.103,2,6,28.3,32.5,34.75,239.085,248.305,263.235
3206,USW00023232,377.214,-1.222.208,5.2,10,37.91,40.6,43.3,325.776,34.147,358.989
3207,USW00023233,385.069,-121.495,1.4,5,27.22,32.8,35.36,244.248,25.55,27.186
3208,USW00023234,366.636,-1.216.081,3.6,6,32.86,35.25,40.6,240.799,25.982,276.227
3209,USW00023237,376.197,-1.223.647,5.6,8.5,38.63,41.7,43.3,337.817,34.841,363.753
3210,USW00023244,378.892,-1.212.258,3.8,8,33.74,35.6,41.1,264.278,27.962,291.356
3211,USW00023258,374.058,-1.220.481,5.2,10,37.85,41.1,43.25,32.878,342.605,359.325
3212,USW00023259,376.242,-1.209.506,1.8,8,23.98,28.9,32.58,21.548,22.712,244.136
3213,USW00023271,365.881,-1.218.453,5.6,9.5,39.05,41.1,44.4,342.916,358.195,366.447
3214,USW00023272,385.556,-1.214.169,2.8,7,31.98,33.85,36.1,234.713,24.801,265.433
3215,USW00023273,377.706,-1.224.269,1.6,4.5,26.28,28.85,32.29,24.733,25.335,266.575
3216,USW00023275,348.994,-1.204.486,3,9,37.8,40.6,43.3,33.65,33.957,35.038
3217,USW00024011,391.258,-1.232.008,3.6,9,31.61,39.4,43.9,283.359,29.66,315.226
3218,USW00024012,467.708,-1.007.603,3.6,14,33.63,38.9,39.4,278.188,299.045,31.295
3219,USW00024013,467.994,-1.027.972,4.4,8.5,30.95,34.4,39.23,255.536,27.527,287.141
3220,USW00024015,482.553,-1.012.733,4.6,9,36.7,37.8,39.4,30.662,32.296,33.128
3221,USW00024018,401.667,-1.032.167,3,11,33.9,34.4,36.7,28.557,30.042,31.674
3222,USW00024021,411.519,-1.048.061,2.6,10,29.44,37.2,38.3,25.672,31.1,32.149
3223,USW00024022,428.153,-1.087.261,2.8,10,30.6,32.5,33.9,24.62,28.049,289.536
3224,USW00024023,413.119,-1.056.747,3.2,10,37.91,38.9,41.7,313.323,328.585,336.274
3225,USW00024024,411.214,-1.006.694,4.2,10,34.76,40,44.4,30.378,33.1,346.772
3226,USW00024025,440.511,-1.016.011,4.8,10,35.88,40,41.81,297.253,326.275,338.785
3227,USW00024027,443.814,-1.002.856,3,7,29.4,33.9,36.7,27.118,28.896,29.914
3228,USW00024028,415.944,-1.090.528,3.2,12.5,38.3,39.15,40.6,31.025,333.345,34.327
3229,USW00024029,418.706,-1.035.931,3,7,32.2,38.3,41.7,28.21,31.125,33.48
3230,USW00024030,447.694,-1.069.689,4,11,36.65,38.3,40,30.695,32.914,337.685
3231,USW00024032,411.014,-1.029.847,5,9,37.8,40,43.3,30.95,32.268,34.054
3232,USW00024033,428.783,-100.55,4.2,6,32.64,38.9,42.2,28.535,31.058,330.674
3233,USW00024036,458.069,-1.085.422,4,12,32.2,36.1,38.3,24.921,28.043,304.365
3234,USW00024037,470.492,-1.094.578,3.2,7,34.12,41.4,43.19,290.171,31.967,34.686
3235,USW00024057,464.267,-1.058.825,3.4,7,31.1,35,36.58,269.722,29.681,310.042
3236,USW00024062,418.056,-1.071.997,3.2,10.5,32.26,37.8,40.6,29.84,32.083,335.961
3237,USW00024089,439.658,-1.079.508,2.8,13,33.19,37.8,37.85,296.696,31.811,334.334
3238,USW00024090,428.975,-1.064.636,3.6,14.5,37.38,39.4,42.8,296.192,31.697,339.761
3239,USW00024091,440.433,-1.030.536,4,12.5,39.15,41.1,42.2,32.474,339.775,347.465
3240,USW00024110,40.51,-101.62,4.6,10,34.18,39.4,40.44,296.256,31.536,329.154
3241,USW00024121,472.078,-1.193.192,3.4,10,32.8,38.9,40,297.454,32.3,335.306
3242,USW00024126,408.289,-1.157.886,3,14,35.6,38.3,40,30.764,32.381,33.479
3243,USW00024127,411.961,-1.120.114,2.6,10,35.92,40,41.7,317.232,33.663,347.062
3244,USW00024128,407.781,-1.119.694,3.6,10,34.56,41.1,42.8,319.833,343.195,350.987
3245,USW00024130,409.017,-1.178.081,3.4,10,32.2,38.3,40,27.33,30.212,319.564
3246,USW00024131,448.428,-1.178.086,3.2,11.5,35.11,39.45,43.3,305.174,33.109,342.846
3247,USW00024132,435.667,-1.162.406,3,9,29.4,37.2,38.9,25.733,29.494,32.205
3248,USW00024133,457.881,-1.111.608,3.6,8.5,32.2,36.4,38.3,271.893,29.677,315.705
3249,USW00024135,425.417,-1.137.661,4.2,6,29.98,33.3,37.2,24.48,27.034,290.766
3250,USW00024137,459.647,-1.125.006,3.6,9.5,29.23,35.55,37.2,247.016,27.848,297.283
3251,USW00024138,486.033,-1.123.753,3.4,8,31.7,35.6,38.9,271.534,28.714,309.888
3252,USW00024141,452.575,-1.125.545,4.6,14,36.58,39.4,41.7,30.037,31.965,329.808
3253,USW00024143,473.078,-1.195.153,3.4,8,33.52,37.8,39.3,266.756,30.089,322.624
3254,USW00024144,474.733,-1.113.822,3.4,10,30.12,38.3,40.6,268.922,30.056,325.578
3255,USW00024145,466.056,-1.119.636,3.6,12,30.33,35.6,38.15,264.921,30.035,315.232
3256,USW00024149,435.164,-1.120.672,3.4,14,37.9,40.6,43.3,315.996,32.229,334.292
3257,USW00024150,463.747,-1.170.156,3.6,7,30.99,36.95,39.82,269.882,29.759,331.763
3258,USW00024152,456.983,-1.104.408,3.8,9,30,33.9,35.6,24.078,26.526,283.832
3259,USW00024153,455.114,-1.184.247,3.6,11,31.28,36.95,40,272.803,29.58,314.246
3260,USW00024154,469.208,-1.140.925,3.6,11.5,25.6,27.8,30.6,191.977,20.155,22.226
3261,USW00024155,474.569,-115.645,4.2,11,37,40,42.8,307.238,31.743,335.026
3262,USW00024156,456.906,-1.188.528,4.2,7,33.46,37.8,39.64,283.212,31.53,335.648
3263,USW00024157,429.203,-1.125.711,3.2,16.5,30.93,37.2,38.9,267.309,29.185,305.842
3264,USW00024160,476.217,-1.175.281,3.6,12.5,36.1,39.7,43.3,301.199,31.757,330.333
3265,USW00024163,460.947,-1.182.869,4.6,10,36.1,41.1,45,31.607,33.448,346.518
3266,USW00024172,462.667,-1.191.167,5,10,37.2,40,43.3,32.812,34.461,35.756
3267,USW00024213,400.681,-1.185.692,5.2,7,20.6,22.2,24.35,183.112,18.753,204.606
3268,USW00024216,408.097,-1.241.603,4.8,12.5,40.37,42.2,46.1,35.022,360.415,373.205
3269,USW00024217,401.519,-1.222.536,5,10,25.6,28.3,29.4,21.01,22.12,24.012
3270,USW00024219,487.939,-1.225.372,4,10.5,31.95,38.9,41.4,295.715,31.393,325.525
3271,USW00024220,456.194,-1.211.661,4.2,11,33.76,37.8,38.9,26.393,29.772,328.544
3272,USW00024221,470.339,-1.205.303,4.8,8,30.6,36.7,40,266.914,28.678,303.064
3273,USW00024222,441.278,-1.232.206,4.4,8.5,25,28.9,32.8,212.495,221.605,24.684
3274,USW00024225,479.078,-1.222.803,4.2,11,36.02,40.6,42.2,316.664,33.137,34.104
3275,USW00024227,423.811,-1.228.722,4,8.5,31.7,33.3,36.4,24.47,25.955,281.895
3276,USW00024229,469.733,-1.229.033,4.2,10,32.2,36.7,39.1,26.972,27.527,29.311
3277,USW00024230,455.908,-1.226.003,3.6,12,35.6,37.5,40.6,304.818,31.933,32.735
3278,USW00024231,442.558,-1.211.392,4.6,10,33.56,37.8,40.82,279.346,29.792,312.348
3279,USW00024232,432.389,-1.233.547,5,9,30,37.2,40,26.043,29,29.89
3280,USW00024233,44.905,-1.230.011,5,9,28.3,32.2,35.6,22.613,24.243,26.002
3281,USW00024234,474.444,-1.223.139,4.8,10.5,30.77,32.5,34.01,238.002,24.716,26.589
3282,USW00024235,475.303,-1.223.008,5.2,9,29.01,33.3,36.1,244.499,25.626,267.199
3283,USW00024237,426.003,-1.233.642,5.4,10,27.32,28.3,37.12,181.282,19.765,240.328
3284,USW00024243,472.767,-1.213.372,3.6,18,35.18,38.3,40.6,30.523,314.805,33.016
3285,USW00024259,465.683,-1.205.428,3.2,17.5,336.773,38.6,42.8,314.113,32.79,340.673
3286,USW00024284,417.806,-1.224.717,4.6,6,22.2,23.3,25,197.152,20.253,205.896
3287,USW00024286,434.133,-1.242.436,4.6,6,18.68,21.7,23.9,163.132,17.09,188.592
3288,USW00025308,417.803,-1.242.367,4,9.5,23.3,26.4,33.9,17.25,18.579,218.545
3289,USW00025309,550.389,-1.315.786,4,8,20.3,23.05,29.4,16.039,173.685,22.611
3290,USW00025323,583.567,-1.345.639,4.6,8,19.78,25.6,27.32,16.649,18.906,226.734
3291,USW00025325,592.433,-1.355.094,4.2,8,21.46,23.9,28.9,176.776,18.373,213.452
3292,USW00025333,553.567,-1.317.117,4.4,7,17.2,23.3,27.2,14.764,162.795,186.126
3293,USW00025339,570.481,-1.353.647,5.2,6,16.7,21.4,25.6,145.444,15.029,181.822
3294,USW00025501,595.119,-1.396.711,3.6,10.5,19.4,23.9,27.47,152.366,167.605,179.521
3295,USW00025503,577.511,-1.524.856,4,8.5,23.3,25,28.9,177.115,188.835,215.665
3296,USW00025506,586.794,-1.566.294,3.6,12,24.4,27.2,28.9,175.882,18.415,197.418
3297,USW00025507,597.494,-1.549.089,4,9,18.9,21.15,25.3,15.586,166.305,18.529
3298,USW00025624,596.419,-1.514.908,5.4,8,15.7,17.2,21.58,13.16,13.814,143.832
3299,USW00025713,552.208,-1.627.325,3.4,9,11.32,13.3,15.48,102.496,10.9,119.846
3300,USW00026409,571.553,-1.702.222,3.4,10,24.12,25.6,28.2,189.818,19.96,21.385
3301,USW00026410,612.169,-149.855,5,6,20.6,23.3,27.8,15.275,16.754,20.31
3302,USW00026411,604.889,-1.454.511,3.6,12,24.47,28.3,30,208.176,21.457,230.651
3303,USW00026415,648.039,-1.478.761,4,13.5,24.15,27.8,31.1,193.485,204.905,236.085
3304,USW00026425,639.944,-1.457.214,4.4,8,23.9,26.7,31.7,191.294,21.106,24.888
3305,USW00026435,621.592,-1.454.589,3,12,26.1,27.2,29.4,20.249,21.694,22.546
3306,USW00026438,64.55,-1.490.717,3.8,12,20.8,24.4,28.96,163.512,17.453,196.276
3307,USW00026451,601.283,-1.494.167,3.2,14.5,19.4,23.9,28.73,16.687,18.704,204.295
3308,USW00026510,611.689,-1.500.278,4,11,26.4,28.6,30,19.956,21.33,22.818
3309,USW00026523,629.575,-1.556.103,4.2,9,20,22.8,28.9,166.964,17.286,20.153
3310,USW00026528,605.797,-1.512.392,4.2,11,24.56,28.9,31.7,187.422,21.63,234.958
3311,USW00026533,62.32,-150.095,2.8,12.5,26.7,27.2,29.57,197.559,205.055,223.833
3312,USW00026615,669.161,-1.515.089,4.4,9,23.92,26.7,29.41,160.247,186.625,200.799
3313,USW00026616,60.785,-1.618.292,2.6,16,17.8,21.1,24.42,117.922,13.31,158.752
3314,USW00026617,668.667,-1.626.333,4.8,8,20.6,22.5,28.3,114.512,14.883,172.105
3315,USW00027401,645.111,-165.44,1,92,7.505,7.505,7.505,59.449,59.449,59.449
3316,USW00027502,701.333,-1.436.333,5.2,11,11.75,19.15,21.05,562.976,765.415,101.821
3317,USW00027503,712.833,-1.567.814,4.2,13,13,20.6,25,720.586,93.722,13.696
3318,USW00053919,706.392,-159.995,4,9,34.4,36.7,40.25,32.27,34.022,366.025
3319,USW00093009,336.361,-917.556,3.4,9,26.92,28.9,29.3,226.084,24.364,256.232
3320,USW00093010,392.292,-1.063.169,3.2,9.5,36.1,36.7,38.3,307.176,32.063,325.813
3321,USW00093026,391.894,-1.037.158,4.4,7,38.3,39.4,42.2,350.374,356.055,379.696
3322,USW00093033,314.583,-1.096.061,4.2,9,38.9,40.6,42.2,355.508,36.305,371.546
3323,USW00093037,323.336,-1.042.581,4.4,8,32.2,35,36.7,276.753,297.305,317.833
3324,USW00093042,38.81,-1.046.883,3.4,10,36.32,38.9,39.88,326.488,33.769,352.082
3325,USW00093045,360.167,-102.55,4.6,8,36.98,37.8,40,338.686,34.326,357.078
3326,USW00093058,332.367,-1.072.681,3.6,10,38.3,39.4,40,329.656,348.625,360.159
3327,USW00093129,38.29,-1.044.983,3.4,8,33.9,37.2,39.3,308.238,32.286,334.456
3328,USW00093134,377.086,-1.130.944,4.4,7,30.95,33.3,35.99,279.875,28.827,303.761
3329,USW00093193,340.511,-1.182.353,5,9,38.9,41.7,43.3,35.535,36.806,37.552
3330,USW00093209,36.78,-1.197.194,4.2,8,38.9,42.2,43.9,351.272,35.796,368.154
3331,USW00093230,356.697,-1.206.283,4.4,9,27.62,31.1,33.9,254.979,266.625,275.335
3332,USW00093718,388.983,-1.199.947,5.6,7.5,31.7,33.3,35.95,29.433,30.107,310.041
3333,USW00093719,338.117,-787.239,4,7.5,33.3,35,36.1,30.675,315.395,333.225
3334,USW00093720,350.678,-770.481,5.8,7,32.8,33.9,37.2,287.504,29.456,323.238
3335,USW00093721,383.406,-755.103,4.2,8,32,33.3,37.14,287.424,29.398,311.574
3336,USW00093729,391.667,-766.833,5,13,29.4,31.7,32.2,28.437,28.867,29.819
3337,USW00093730,352.325,-756.219,5,7,31.7,33.9,36.7,27.787,28.741,31.552
3338,USW00093736,394.494,-745.672,4.8,9,31.7,33.05,35.6,28.542,29.303,314.742
3339,USW00093738,381.386,-78.453,4.2,10,32.8,33.9,36.1,286.954,29.497,306.648
3340,USW00093739,389.408,-774.636,6,8,31.4,33.9,35.6,280.195,288.895,30.665
3341,USW00093801,379.406,-754.631,4.6,9,34.3,36.7,38.3,322.314,32.823,350.818
3342,USW00093805,343.478,-851.611,4.8,6,34.4,36.1,39.4,327.379,340.955,358.337
3343,USW00093806,303.975,-843.289,4.8,8.5,34.89,36.7,47.8,328.329,332.045,363.211
3344,USW00093807,332.119,-876.161,5,9,32.2,34.4,35.6,29.758,30.232,31.501
3345,USW00093808,361.336,-802.222,5.2,8,32.8,34.7,36.7,301.434,315.475,322.194
3346,USW00093812,369.647,-864.239,6,7,31.95,32.8,36.7,292.295,297.275,31.974
3347,USW00093814,391.033,-844.189,5.8,9,30.68,32.2,36.1,28.322,28.558,31.52
3348,USW00093815,390.431,-846.717,5.4,7,30,31.7,34.88,27.597,27.956,305.186
3349,USW00093817,399.061,-842.186,4.8,8.5,33.25,33.9,36.1,300.989,305.995,322.075
3350,USW00093819,380.442,-875.206,5,7,30.6,32.2,35.6,28.429,28.688,30.703
3351,USW00093820,397.075,-862.803,6.6,6,30.88,33.9,35.12,283.946,29.662,306.046
3352,USW00093821,380.408,-846.058,5.4,8,33.3,34.4,38.3,305.658,30.973,326.282
3353,USW00093822,381.811,-857.392,6.6,6,31.1,33.9,35.6,288.614,29.858,309.252
3354,USW00093824,398.447,-896.839,5.6,6,29.76,31.7,34.4,27.487,282.655,303.621
3355,USW00093842,399.444,-818.922,4.2,9,34.4,36.1,38.9,32.082,33.13,354.766
3356,USW00093845,325.161,-849.422,3.4,10,338.856,35.6,37.8,328.274,33.2,338.298
3357,USW00093846,307.825,-832.767,4.6,11,33.3,34.4,37.2,305.906,31.762,334.134
3358,USW00093862,344.978,-827.097,4.2,10,34.56,35.6,38.9,31.279,32.567,352.418
3359,USW00093904,342.622,-887.714,1,92,37.116,37.116,37.116,35.939,35.939,35.939
3360,USW00093909,328.167,-97.35,3.6,11,33.9,38.6,41.7,302.594,328.435,347.963
3361,USW00093915,388.317,-948.897,3.6,9,34.05,36.95,38.9,332.374,34.017,35.999
3362,USW00093919,313.347,-925.586,5,5,33.3,35,39.4,32.462,32.824,35.526
3363,USW00093950,311.828,-904.708,3,12,36.1,37.8,42.2,32.496,33.542,36.928
3364,USW00093985,348.822,-957.831,2.6,14,36.36,41.1,43.02,334.182,37.285,389.046
3365,USW00093986,327.817,-980.603,3.8,9,37.44,40,43.3,33.503,34.689,377.584
3366,USW00093987,349.894,-990.525,3.6,9.5,35,36.95,40.6,333.059,342.975,36.905
3367,USW00093988,312.361,-947.544,4.4,9.5,33.9,36.1,38.3,321.855,330.485,353.423
3368,USW00093989,34.175,-919.347,5.6,7,32.03,35.6,36.7,284.567,30.142,309.047
3369,USW00093990,399.369,-911.919,4.4,9.5,36.1,40,43.3,325.693,34.45,358.192
3370,USW00093992,393.756,-998.297,3.6,12.5,35.18,36.1,40.42,328.556,338.225,370.763
3371,USW00093993,332.208,-928.142,3.8,13,31.1,35.6,38.32,292.318,32.072,33.366
3372,USW00093997,360.097,-941.694,4.2,9,35.9,37.8,42.2,321.284,33.263,355.784
3373,USW00094008,388.761,-988.092,3.8,9,33.54,37.8,40.12,279.724,29.474,31.894
3374,USW00094012,482.138,-1.066.213,3.2,8,29.57,38.05,42.58,269.789,29.341,331.095
3375,USW00094014,485.428,-1.097.633,3.6,8.5,34.41,37.25,38.9,285.032,295.305,308.735
3376,USW00094107,481.739,-1.036.367,3.2,7.5,36.7,40.55,42.8,319.075,332.405,345.024
3377,USW00094224,425.906,-1.178.644,4.4,7,23.41,30,35.6,20.27,21.253,223.517
3378,USW00094225,461.569,-1.238.825,4.2,8,22.58,28.9,33.9,190.446,20.169,220.588
3379,USW00094236,469.728,-1.239.303,3.8,12,31.34,33.9,37.8,272.868,28.876,306.218
3380,USW00094239,421.469,-1.217.242,3.6,15.5,34.76,37.8,40,292.909,311.285,315.894
3381,USW00094240,473.978,-1.202.014,4.8,6,24.94,31.4,33.9,192.876,20.767,226.245
3382,USW00094702,479.375,-124.555,4.2,9,29.56,32.2,36.48,262.424,26.869,282.188
3383,USW00094704,411.583,-731.289,5.6,7,30.6,31.1,35,261.183,26.669,29.138
3384,USW00094705,425.708,-777.133,6,9,28.9,29.4,33.3,234.635,250.695,271.075
3385,USW00094725,442.033,-725.794,4.6,10,28.9,31.7,35.12,24.124,26.575,277.484
3386,USW00094728,449.358,-748.458,4.2,11,31.1,32.2,37.78,274.468,27.747,308.384
3387,USW00094745,407.789,-739.692,4.4,9,30,32.2,35.57,263.947,26.757,28.056
3388,USW00094746,410.669,-737.075,6,8.5,28.9,30,33.3,24.921,256.905,27.134
3389,USW00094765,422.706,-718.731,5.4,9,31.1,33.3,36.1,25.92,27.734,299.106
3390,USW00094789,436.264,-723.047,3.8,12,30.6,33.9,37.2,26.666,27.01,292.536
3391,USW00094790,406.386,-737.622,5.2,6.5,28.9,30.6,34.35,243.623,260.005,274.779
3392,USW00094814,439.922,-760.217,6.2,7,30,30.6,34.58,251.856,25.922,284.898
3393,USW00094822,443.592,-846.739,5,10,31.7,34.4,36.7,26.525,29.283,31.065
3394,USW00094823,421.928,-890.931,5.6,7.5,30,31.7,35,267.922,273.015,305.121
3395,USW00094830,404.847,-802.144,5.2,7,30.6,32.75,36.1,269.328,28.288,314.853
3396,USW00094846,415.886,-838.014,5.2,8,31.1,33.6,35,269.581,277.695,298.377
3397,USW00094847,41.995,-879.336,5.4,10,32.8,32.8,36.98,264.486,27.804,301.066
3398,USW00094849,422.314,-833.308,5.6,8,30.33,33.3,35.6,237.956,248.335,27.769
3399,USW00094850,450.717,-835.644,6.2,8,30.42,32.2,35.6,231.388,24.792,26.042
3400,USW00094860,465.311,-875.483,5.2,8.5,29.4,32.2,34.4,25.742,269.405,291.714
3401,USW00094895,428.939,-855.447,5.8,7,30.6,32.8,35.6,28.005,28.687,30.207
3402,USW00094908,402.342,-853.936,5.6,8,30.6,32.8,33.9,260.862,27.67,288.799
3403,USW00094910,423.978,-907.036,6,7,32.2,33.3,36.4,27.856,288.965,30.295
3404,USW00094931,425.544,-924.011,5.2,7.5,27.42,32.2,33.9,239.223,25.437,270.683
3405,USW00094957,473.864,-928.389,5.2,10,33.9,37.75,40.54,298.759,31.439,338.025
3406,USW00094967,400.803,-955.919,4.4,11.5,29.67,33.3,35.75,254.656,26.792,283.876
3407,UV000005502,469.006,-950.678,2.6,20,42.92,43.7,44,404.556,40.87,410.864
3408,UV000005507,13.58,-2.43,3,7,41.3,43,43.1,39.436,40.02,40.612
3409,UV000005522,12.07,0.35,3.2,7.5,39.91,40.3,40.9,372.194,378.165,38.277
3410,UY000001405,10.33,-3.18,4.8,5.5,31.409,35,36.5,305.054,31.334,316.939
3411,UY000001709,-31.7,-55.983,4.4,5,31.279,34.4,36.4,307.312,313.445,319.156
3412,UY000001915,-32.35,-54.183,7.8,5,34.08,36.6,39.68,317.276,32.133,328.626
3413,UY000002206,-32.8,-56.517,5.2,5,32.161,34.65,39.6,309.551,31.414,320.621
3414,UY000086360,-33.35,-56.5,6.6,6,35.4,36.7,39.16,328.968,33.495,339.218
3415,UY000086430,-31.433,-57.967,5.2,5.5,31.357,36.25,39.5,306.639,31.962,325.744
3416,UY000086490,-32.333,-58.033,6,5,31.172,35.1,40,30.458,31.269,32.411
3417,UY000086565,-33.25,-58.067,4.2,6,32.6,34.6,37.5,279.752,28.942,304.416
3418,UYM00086500,-34.483,-54.3,7.8,5,33.28,36.5,37.6,30.454,31.136,32.069
3419,UYM00086560,-33.217,-54.383,6.2,7,29.708,34.1,36.4,288.912,29.467,296.546
3420,UYM00086580,-34.456,-57.771,7,5,31.8,34.2,39,28.516,28.79,29.38
3421,UZM00038149,-34.838,-56.031,3.2,17.5,35.46,40.7,42.5,325.777,346.685,354.393
3422,UZM00038178,43.083,58.933,3.2,18.5,38.22,42.2,45.27,332.236,35.448,363.355
3423,UZM00038262,43.15,64.333,2.6,22,36.8,40.8,41.96,32.336,33.793,35.764
3424,UZM00038264,42.95,598.167,3.4,20,37.9,41.5,43.5,330.202,34.842,360.946
3425,UZM00038396,42.45,59.617,3.4,14,37.4,41.5,43.5,335.268,34.683,356.066
3426,UZM00038403,41.567,60.567,3.2,19.5,40.76,43.85,47.6,350.473,37.107,379.053
3427,UZM00038413,41.75,62.467,4,16.5,41,43.8,46,361.285,36.999,381.635
3428,UZM00038457,417.331,646.167,2.8,21,37.2,39.95,42.14,335.667,351.975,358.393
3429,UZM00038462,41.27,692.694,3.8,13,316.514,36.1,37.4,28.572,30.41,309.022
3430,UZM00038475,41.9,70.367,1,94,35.269,35.269,35.269,33.923,33.923,33.923
3431,UZM00038545,40.733,72.333,3.8,14,39.8,42.8,44.6,344.562,35.783,363.618
3432,UZM00038565,40.467,62.283,5.4,11,37.3,42.6,43.5,334.316,35.334,360.468
3433,UZM00038567,40.55,65.683,1,94,35.8,35.8,35.8,34.843,34.843,34.843
3434,UZM00038579,40.133,65.349,3.6,14.5,38.06,39.2,41.3,330.676,340.885,345.872
3435,UZM00038583,40.117,67.833,2.8,27,40,41.6,42.7,345.734,35.868,365.636
3436,UZM00038611,40.817,68.683,2.6,35,36.48,40.2,41.4,338.384,35.028,363.526
3437,UZM00038618,40.983,71.583,3.4,12,36.32,39.1,40.9,32.936,34.434,349.402
3438,UZM00038683,403.667,71.75,3.6,18,39,42.2,45.14,351.414,36.635,369.778
3439,UZM00038696,39.717,64.617,5.4,8,37.02,40,41.4,332.714,33.88,34.782
3440,UZM00038812,395.667,66.95,4.6,10,38.84,42.8,44.56,360.152,37.599,38.377
3441,UZM00038927,38.8,65.717,3.4,9,40.62,43,46,368.586,38.64,394.062
3442,VE000002417,372.294,672.694,3.2,5.5,34.4,347.875,37.26,33.407,340.015,343.209
3443,VE000002589,9.917,-67.333,1,122,35.931,35.931,39.4,35.298,35.298,36.32
3444,VE000080413,6.167,-67.5,3.4,5,34.1,35.9,39.4,330.346,33.332,341.682
3445,VE000080423,10.25,-67.65,0,NA,NA,NA,NA,NA,NA,NA
3446,VE000080425,10.583,-62.317,4.2,5,36.4,36.9,37.2,345.118,34.824,350.142
3447,VE000080438,9.817,-70.933,2.4,4,28.93,30.2,32,269.961,27.349,281.694
3448,VE000080450,8.6,-71.183,4,5,35.07,37.4,38.6,34.79,35.443,35.812
3449,VE000080462,7.68,-67.42,0.4,8.5,33.9,33.9,33.9,29.806,298.655,29.925
3450,VEM00080403,4.6,-61.117,7.8,5,36.6,37.3,39,349.202,35.179,35.526
3451,VEM00080407,11.415,-69.681,7.2,5,36,36.55,37.8,344.621,34.732,351.722
3452,VEM00080410,10.558,-71.728,4.4,3.5,321.522,33.1,35.5,315.205,31.879,325.263
3453,VM000048900,10.043,-69.359,3.2,16,35.5,37.4,38.49,342.176,35.186,358.358
3454,VMM00048808,10.82,106.67,3,7,35.5,36.8,37.5,33.844,34.037,34.363
3455,VMM00048820,22.667,106.25,4,7,35.85,38.2,38.55,337.915,34.1,349.295
3456,VMM00048855,21.221,105.807,5.2,8,36.92,37.6,38.3,343.143,34.728,349.478
3457,VMM00048887,16.044,108.199,6,5.5,35.1,37,38.7,32.948,333.825,335.945
3458,VMM00048914,10.933,108.1,4,7.5,33.956,35.4,35.8,328.555,335.455,33.977
3459,VMM00048917,9.183,105.15,2.8,5,32.89,33.7,34.81,320.643,328.825,334.977
3460,VMW00041010,10.217,103.967,6.2,7,33.46,34.8,36.84,325.506,33.18,334.868
3461,VMW00041011,122.333,109.2,4.6,6,36,37.8,38.32,34.636,35.618,35.988
3462,VQW00011624,137.667,1.092.167,5.8,9,31.7,32.2,33.3,311.264,31.353,315.828
3463,VQW00011640,177.028,-648.056,9.2,8.5,32.8,33.3,33.9,313.698,31.607,317.807
